Date,"Forecasted consumption kW"
2019-07-07 09:30:00,13.615856952102265
2019-07-07 09:45:00,14.1118730135989
2019-07-07 10:00:00,14.964721441773037
2019-07-07 10:15:00,15.053361866201822
2019-07-07 10:30:00,15.437408107130347
2019-07-07 10:45:00,16.19965037744749
2019-07-07 11:00:00,16.74421560277489
2019-07-07 11:15:00,16.644915928852384
2019-07-07 11:30:00,17.137189065486112
2019-07-07 11:45:00,16.259594365711262
2019-07-07 12:00:00,17.229104956313797
2019-07-07 12:15:00,18.461096160821747
2019-07-07 12:30:00,17.916753816667946
2019-07-07 12:45:00,18.401152065047143
2019-07-07 13:00:00,18.674978667632953
2019-07-07 13:15:00,18.15990414411979
2019-07-07 13:30:00,19.451595749416214
2019-07-07 13:45:00,19.431409199819022
2019-07-07 14:00:00,19.252310811575242
2019-07-07 14:15:00,18.715596757554604
2019-07-07 14:30:00,18.681419242676697
2019-07-07 14:45:00,18.192972133789116
2019-07-07 15:00:00,17.80000464011045
2019-07-07 15:15:00,18.17884806922363
2019-07-07 15:30:00,17.726497470580703
2019-07-07 15:45:00,17.248681162240374
2019-07-07 16:00:00,16.391087983615492
2019-07-07 16:15:00,17.273174203706827
2019-07-07 16:30:00,16.633275136807395
2019-07-07 16:45:00,16.408532851080423
2019-07-07 17:00:00,15.31365324638581
2019-07-07 17:15:00,15.40721559108185
2019-07-07 17:30:00,14.625182779261483
2019-07-07 17:45:00,14.684986243007666
2019-07-07 18:00:00,14.81096327051402
2019-07-07 18:15:00,13.781259279315869
2019-07-07 18:30:00,13.708259949079412
2019-07-07 18:45:00,13.23967300348282
2019-07-07 19:00:00,12.722632855604084
2019-07-07 19:15:00,11.820573592915457
2019-07-07 19:30:00,11.87331560058145
2019-07-07 19:45:00,11.00810316502186
2019-07-07 20:00:00,11.221982612469331
2019-07-07 20:15:00,10.73531099236105
2019-07-07 20:30:00,9.76041146183772
2019-07-07 20:45:00,9.226775172512227
2019-07-07 21:00:00,9.90647346802084
2019-07-07 21:15:00,8.993085834591936
2019-07-07 21:30:00,8.786951594839323
2019-07-07 21:45:00,8.717183562426378
2019-07-07 22:00:00,7.846563147795471
2019-07-07 22:15:00,8.285672547057786
2019-07-07 22:30:00,7.449668046196441
2019-07-07 22:45:00,7.579971539168991
2019-07-07 23:00:00,6.787800278889117
2019-07-07 23:15:00,6.7565629499886155
2019-07-07 23:30:00,7.221617036796723
2019-07-07 23:45:00,6.4703004721880015
2019-07-08 00:00:00,6.548295781435492
2019-07-08 00:15:00,6.2756096302186375
2019-07-08 00:30:00,6.257193532958245
2019-07-08 00:45:00,5.836686649907325
2019-07-08 01:00:00,5.93906057160147
2019-07-08 01:15:00,6.3654883693103015
2019-07-08 01:30:00,5.897489793133624
2019-07-08 01:45:00,5.9907704140281695
2019-07-08 02:00:00,5.891929465072539
2019-07-08 02:15:00,6.105637408467634
2019-07-08 02:30:00,6.0456115549832745
2019-07-08 02:45:00,5.692180035310008
2019-07-08 03:00:00,5.713539367118123
2019-07-08 03:15:00,5.7982077078484675
2019-07-08 03:30:00,6.104769959756813
2019-07-08 03:45:00,6.191300262944498
2019-07-08 04:00:00,6.202077366622838
2019-07-08 04:15:00,6.289804628793814
2019-07-08 04:30:00,6.055866486532236
2019-07-08 04:45:00,6.490711270416789
2019-07-08 05:00:00,6.169892033156237
2019-07-08 05:15:00,6.317230276260035
2019-07-08 05:30:00,6.509579644437308
2019-07-08 05:45:00,6.8147379014607825
2019-07-08 06:00:00,6.733505162985553
2019-07-08 06:15:00,7.341359344063743
2019-07-08 06:30:00,7.299703572395183
2019-07-08 06:45:00,7.953266360797582
2019-07-08 07:00:00,7.958204573742353
2019-07-08 07:15:00,8.501385654775941
2019-07-08 07:30:00,8.227750965534614
2019-07-08 07:45:00,9.123404897701718
2019-07-08 08:00:00,9.80958915793784
2019-07-08 08:15:00,10.446566485692744
2019-07-08 08:30:00,11.324258115073984
2019-07-08 08:45:00,11.77404761871128
2019-07-08 09:00:00,11.708497963572588
2019-07-08 09:15:00,12.25135446519715
2019-07-08 09:30:00,13.453647235880995
2019-07-08 09:45:00,13.833835551785494
2019-07-08 10:00:00,14.694446050880424
2019-07-08 10:15:00,14.865828625258361
2019-07-08 10:30:00,15.024176985878832
2019-07-08 10:45:00,15.665301570913751
2019-07-08 11:00:00,16.08046096125517
2019-07-08 11:15:00,16.213982717132367
2019-07-08 11:30:00,16.57624322917336
2019-07-08 11:45:00,15.795745397648549
2019-07-08 12:00:00,16.4133103703201
2019-07-08 12:15:00,17.834312007630324
2019-07-08 12:30:00,17.20487575110444
2019-07-08 12:45:00,17.854962141228082
2019-07-08 13:00:00,18.250217014974105
2019-07-08 13:15:00,17.55372809137852
2019-07-08 13:30:00,18.80769714502579
2019-07-08 13:45:00,18.75656068491767
2019-07-08 14:00:00,18.692236063130782
2019-07-08 14:15:00,17.848402253733642
2019-07-08 14:30:00,18.08598849374909
2019-07-08 14:45:00,17.92644976949608
2019-07-08 15:00:00,17.120999507204296
2019-07-08 15:15:00,17.695125965127154
2019-07-08 15:30:00,17.034681176151118
2019-07-08 15:45:00,16.787919604828183
2019-07-08 16:00:00,15.983692181354678
2019-07-08 16:15:00,16.787261938181416
2019-07-08 16:30:00,16.041603073623573
2019-07-08 16:45:00,16.027634879744596
2019-07-08 17:00:00,15.095600863606489
2019-07-08 17:15:00,15.28138594827
2019-07-08 17:30:00,14.382569104233863
2019-07-08 17:45:00,14.095703899121943
2019-07-08 18:00:00,14.355369359684065
2019-07-08 18:15:00,13.59700093363199
2019-07-08 18:30:00,13.71064514094195
2019-07-08 18:45:00,13.024358543174865
2019-07-08 19:00:00,12.64349919144109
2019-07-08 19:15:00,11.697752187636604
2019-07-08 19:30:00,11.75792801411941
2019-07-08 19:45:00,10.884396027027945
2019-07-08 20:00:00,11.049440669215564
2019-07-08 20:15:00,10.561343875263534
2019-07-08 20:30:00,9.63835817914249
2019-07-08 20:45:00,9.176074442813526
2019-07-08 21:00:00,9.907544098495356
2019-07-08 21:15:00,9.05726808065827
2019-07-08 21:30:00,8.695442376321347
2019-07-08 21:45:00,8.593112730007613
2019-07-08 22:00:00,7.917249129476458
2019-07-08 22:15:00,8.226645955222168
2019-07-08 22:30:00,7.489699106704734
2019-07-08 22:45:00,7.7202058738024135
2019-07-08 23:00:00,6.8706944723489665
2019-07-08 23:15:00,6.834134376187963
2019-07-08 23:30:00,7.32217278695172
2019-07-08 23:45:00,6.640154384800452
2019-07-09 00:00:00,6.5827236368891
2019-07-09 00:15:00,6.709997233394945
2019-07-09 00:30:00,6.2845683771168055
2019-07-09 00:45:00,5.929437239662004
2019-07-09 01:00:00,6.10704837032663
2019-07-09 01:15:00,6.4109365237430325
2019-07-09 01:30:00,5.9211220261586295
2019-07-09 01:45:00,6.044642241428458
2019-07-09 02:00:00,6.085548296561308
2019-07-09 02:15:00,6.764266283040854
2019-07-09 02:30:00,6.860644937562913
2019-07-09 02:45:00,5.9075855674971365
2019-07-09 03:00:00,6.25180206266251
2019-07-09 03:15:00,6.2333505201458825
2019-07-09 03:30:00,6.528950766496108
2019-07-09 03:45:00,6.86143673349487
2019-07-09 04:00:00,6.719904422073899
2019-07-09 04:15:00,6.790710240479115
