D�tail point d'acc�s;
Nom;BELGISCH VERPAKKINGSINSTITUUT-IN;
Num�ro EAN;541448810000203363;
Rue;Z. 1 RESEARCHPARK;
Num�ro maison;280;
Code postal;1731;
Commune;ZELLIK;
Type d'�nergie;;
Type de m�tre;Continue
Direction;Consommation;
;
;;;
Canal;Date;Valeur;Validation;Raison;Enit�;
A;03/06/2014 04:45;3,575;N;ORIG;KWH;
A;03/06/2014 05:00;3,725;N;ORIG;KWH;
A;03/06/2014 05:15;3,65;N;ORIG;KWH;
A;03/06/2014 05:30;3,412;N;ORIG;KWH;
A;03/06/2014 05:45;3,525;N;ORIG;KWH;
A;03/06/2014 06:00;3,675;N;ORIG;KWH;
A;03/06/2014 06:15;3,6;N;ORIG;KWH;
A;03/06/2014 06:30;3,475;N;ORIG;KWH;
A;03/06/2014 06:45;3,638;N;ORIG;KWH;
A;03/06/2014 07:00;3,763;N;ORIG;KWH;
A;03/06/2014 07:15;3,938;N;ORIG;KWH;
A;03/06/2014 07:30;4,3;N;ORIG;KWH;
A;03/06/2014 07:45;6,438;N;ORIG;KWH;
A;03/06/2014 08:00;7,525;N;ORIG;KWH;
A;03/06/2014 08:15;7,788;N;ORIG;KWH;
A;03/06/2014 08:30;8,387;N;ORIG;KWH;
A;03/06/2014 08:45;8,375;N;ORIG;KWH;
A;03/06/2014 09:00;8,788;N;ORIG;KWH;
A;03/06/2014 09:15;8,7;N;ORIG;KWH;
A;03/06/2014 09:30;9,563;N;ORIG;KWH;
A;03/06/2014 09:45;9,887;N;ORIG;KWH;
A;03/06/2014 10:00;9,025;N;ORIG;KWH;
A;03/06/2014 10:15;9,213;N;ORIG;KWH;
A;03/06/2014 10:30;9,675;N;ORIG;KWH;
A;03/06/2014 10:45;9,913;N;ORIG;KWH;
A;03/06/2014 11:00;9,65;N;ORIG;KWH;
A;03/06/2014 11:15;9,925;N;ORIG;KWH;
A;03/06/2014 11:30;12,763;N;ORIG;KWH;
A;03/06/2014 11:45;12,9;N;ORIG;KWH;
A;03/06/2014 12:00;14,013;N;ORIG;KWH;
A;03/06/2014 12:15;13,988;N;ORIG;KWH;
A;03/06/2014 12:30;14,1;N;ORIG;KWH;
A;03/06/2014 12:45;14,138;N;ORIG;KWH;
A;03/06/2014 13:00;14,463;N;ORIG;KWH;
A;03/06/2014 13:15;14,388;N;ORIG;KWH;
A;03/06/2014 13:30;11,338;N;ORIG;KWH;
A;03/06/2014 13:45;12,45;N;ORIG;KWH;
A;03/06/2014 14:00;12,038;N;ORIG;KWH;
A;03/06/2014 14:15;11,363;N;ORIG;KWH;
A;03/06/2014 14:30;10,413;N;ORIG;KWH;
A;03/06/2014 14:45;10,038;N;ORIG;KWH;
A;03/06/2014 15:00;9,988;N;ORIG;KWH;
A;03/06/2014 15:15;10,138;N;ORIG;KWH;
A;03/06/2014 15:30;10,075;N;ORIG;KWH;
A;03/06/2014 15:45;11,4;N;ORIG;KWH;
A;03/06/2014 16:00;10,275;N;ORIG;KWH;
A;03/06/2014 16:15;9,438;N;ORIG;KWH;
A;03/06/2014 16:30;9,463;N;ORIG;KWH;
A;03/06/2014 16:45;8,725;N;ORIG;KWH;
A;03/06/2014 17:00;8,875;N;ORIG;KWH;
A;03/06/2014 17:15;9,05;N;ORIG;KWH;
A;03/06/2014 17:30;8,15;N;ORIG;KWH;
A;03/06/2014 17:45;8,75;N;ORIG;KWH;
A;03/06/2014 18:00;8,763;N;ORIG;KWH;
A;03/06/2014 18:15;8,463;N;ORIG;KWH;
A;03/06/2014 18:30;8,325;N;ORIG;KWH;
A;03/06/2014 18:45;7,463;N;ORIG;KWH;
A;03/06/2014 19:00;7,975;N;ORIG;KWH;
A;03/06/2014 19:15;7,775;N;ORIG;KWH;
A;03/06/2014 19:30;7,513;N;ORIG;KWH;
A;03/06/2014 19:45;7,8;N;ORIG;KWH;
A;03/06/2014 20:00;7,562;N;ORIG;KWH;
A;03/06/2014 20:15;7,8;N;ORIG;KWH;
A;03/06/2014 20:30;7,863;N;ORIG;KWH;
A;03/06/2014 20:45;7,388;N;ORIG;KWH;
A;03/06/2014 21:00;4,562;N;ORIG;KWH;
