,mae,rmse,B
263,0.09677227377796097,0.19357189753822024,26.0
264,0.09374796192403509,0.1901270146161089,26.0
265,0.09502230954631423,0.18770808313788526,26.0
266,0.09294975384155914,0.18757193692495272,26.0
267,0.0964945377581386,0.18720309380853162,26.0
268,0.09617929197914397,0.18767836689297293,26.0
269,0.09507242809318735,0.18751455863985186,26.0
270,0.095723301587735,0.18613429089780187,26.0
271,0.6397651679001396,0.9364351843667047,27.0
272,0.6425369267561376,0.9576187395677956,27.0
273,0.6943822649481144,1.0304058983076787,27.0
274,0.7010504894502314,1.04746515996177,27.0
275,0.7102296013856936,1.0593864887670568,27.0
276,0.7197027612717933,1.0759775522250064,27.0
277,0.7139508174719645,1.0741021766925167,27.0
278,0.7157514126237028,1.0827569206128593,27.0
279,0.7270316946888303,1.0905788100945404,27.0
280,0.7261618845852094,1.0916417421587914,27.0
