,mae,rmse,B
216,0.4389417533754361,0.7876788212694883,21.0
217,0.4385416664898014,0.7874344222359934,21.0
218,0.428665929903993,0.7853382531877874,21.0
219,0.4313466039230418,0.7937466946411635,21.0
220,0.44062998738938325,0.7969115022792563,21.0
221,0.34859062975448024,0.49483045617116667,22.0
222,0.3495659953350418,0.4992960525174741,22.0
223,0.35587125544257897,0.506650823673179,22.0
224,0.3606467564533974,0.5095897227816412,22.0
225,0.36381878422301567,0.5122603273107302,22.0
226,0.3670450105186086,0.5178313509914484,22.0
227,0.36879305749675567,0.5221815659333978,22.0
228,0.36684232431353414,0.5172579394398362,22.0
229,0.3621453576056852,0.5142230364071462,22.0
230,0.37073267872814714,0.5225123447806452,22.0
231,0.3047246189352603,0.5048154019157244,23.0
232,0.3040037202275941,0.5058334347088407,23.0
233,0.3059957331225477,0.5141753909423885,23.0
234,0.3055643857940761,0.5142330304664792,23.0
235,0.312608825312633,0.5216998714249116,23.0
236,0.31518606394207527,0.5237737337522844,23.0
237,0.30281357754036775,0.5169701701163116,23.0
238,0.3173237516604593,0.5290612119808187,23.0
239,0.31121527949591443,0.5241765192580256,23.0
240,0.3145511727688827,0.5305501218310004,23.0
241,0.41610407415346884,0.640332041940059,24.0
242,0.42422057251936157,0.6542635987774278,24.0
243,0.43393538898467365,0.6651035271614624,24.0
244,0.43556545917079,0.6665959451520227,24.0
245,0.4426685796316175,0.675288921257676,24.0
246,0.44922819061093294,0.6844506969658865,24.0
247,0.4517727775233343,0.6904727328434556,24.0
248,0.458146465564686,0.6951459699880418,24.0
249,0.458319974398077,0.6960151613751132,24.0
250,0.4604148932817483,0.7012171844694814,24.0
251,0.09929099785000313,0.2076581206919664,25.0
252,0.09935280111254835,0.204383294678074,25.0
253,0.09627430450107757,0.20241696489604086,25.0
254,0.0964874061060729,0.19849530443681457,25.0
255,0.09888868296903805,0.19732092269755078,25.0
256,0.09645717265953432,0.1952764305649509,25.0
257,0.0969571293108881,0.1961838454483419,25.0
258,0.09409071784545146,0.1939434398645157,25.0
259,0.09423002081668691,0.19248688413276796,25.0
260,0.09769641231912995,0.19354628238953195,25.0
261,0.6933026117996857,0.9815541966497884,26.0
262,0.6797888142888032,0.9896665596590474,26.0
263,0.6765056168052144,0.998217878195705,26.0
264,0.6906960881139883,1.0070588971629588,26.0
265,0.684513424541154,1.002387293456554,26.0
266,0.6969196785880659,1.0086366448396524,26.0
267,0.6844703162087852,1.010797609388602,26.0
268,0.6966218568773369,1.0154855318059424,26.0
269,0.7013279678550298,1.0287875434239613,26.0
270,0.6925144845619257,1.029403860649904,26.0
